Quarter,State-from,State-to,Year,Avg. Fare,Month,Day
3,NC,NY,2015,235.802779,6,1
2,NC,NY,2015,237.3310929,3,1
1,NC,NY,2015,223.0959808,0,1
4,NC,OH,1996,215.2416232,9,1
3,NC,OH,1996,211.8871058,6,1
2,NC,OH,1996,195.6137229,3,1
1,NC,OH,1996,213.6922628,0,1
4,NC,OH,1997,213.5676106,9,1
3,NC,OH,1997,212.8249355,6,1
2,NC,OH,1997,222.7846885,3,1
1,NC,OH,1997,238.0320374,0,1
4,NC,OH,1998,225.9047873,9,1
3,NC,OH,1998,223.8271201,6,1
2,NC,OH,1998,233.0021913,3,1
1,NC,OH,1998,253.6290278,0,1
4,NC,OH,1999,232.3322561,9,1
3,NC,OH,1999,235.9839929,6,1
2,NC,OH,1999,244.205962,3,1
1,NC,OH,1999,258.328948,0,1
4,NC,OH,2000,216.8512727,9,1
3,NC,OH,2000,241.5506141,6,1
2,NC,OH,2000,244.2938719,3,1
1,NC,OH,2000,260.6753336,0,1
4,NC,OH,2001,198.7930351,9,1
3,NC,OH,2001,201.8711197,6,1
2,NC,OH,2001,216.7856837,3,1
1,NC,OH,2001,244.7540982,0,1
4,NC,OH,2002,181.5839845,9,1
3,NC,OH,2002,199.7562328,6,1
2,NC,OH,2002,198.2625102,3,1
1,NC,OH,2002,205.7119592,0,1
4,NC,OH,2003,203.944628,9,1
3,NC,OH,2003,228.6480589,6,1
2,NC,OH,2003,217.7328176,3,1
1,NC,OH,2003,215.9931322,0,1
4,NC,OH,2004,185.1177066,9,1
3,NC,OH,2004,209.7789179,6,1
2,NC,OH,2004,230.0432621,3,1
1,NC,OH,2004,236.4519329,0,1
4,NC,OH,2005,213.8918005,9,1
3,NC,OH,2005,205.8559604,6,1
2,NC,OH,2005,205.4868132,3,1
1,NC,OH,2005,188.6572665,0,1
4,NC,OH,2006,186.2706027,9,1
3,NC,OH,2006,229.5044013,6,1
2,NC,OH,2006,233.6709562,3,1
1,NC,OH,2006,223.3298498,0,1
4,NC,OH,2007,199.1261093,9,1
3,NC,OH,2007,216.4647447,6,1
2,NC,OH,2007,241.6524298,3,1
1,NC,OH,2007,211.1533866,0,1
4,NC,OH,2008,211.6650804,9,1
3,NC,OH,2008,253.2710777,6,1
2,NC,OH,2008,250.7767722,3,1
1,NC,OH,2008,243.4286447,0,1
4,NC,OH,2009,200.5020316,9,1
3,NC,OH,2009,200.0468864,6,1
2,NC,OH,2009,185.1877107,3,1
1,NC,OH,2009,202.0325912,0,1
4,NC,OH,2010,214.8229515,9,1
3,NC,OH,2010,217.6749188,6,1
2,NC,OH,2010,226.3303297,3,1
1,NC,OH,2010,224.0419976,0,1
4,NC,OH,2011,241.6610614,9,1
3,NC,OH,2011,242.4806446,6,1
2,NC,OH,2011,252.2223087,3,1
1,NC,OH,2011,241.3443508,0,1
4,NC,OH,2012,224.822756,9,1
3,NC,OH,2012,257.7183149,6,1
2,NC,OH,2012,269.2605934,3,1
1,NC,OH,2012,266.3134389,0,1
4,NC,OH,2013,251.8558949,9,1
3,NC,OH,2013,258.2850011,6,1
2,NC,OH,2013,245.6756663,3,1
1,NC,OH,2013,236.5725159,0,1
4,NC,OH,2014,220.9928687,9,1
3,NC,OH,2014,246.0424624,6,1
2,NC,OH,2014,244.2029952,3,1
1,NC,OH,2014,238.6335688,0,1
4,NC,OH,2015,230.8949298,9,1
3,NC,OH,2015,243.549649,6,1
2,NC,OH,2015,244.7042354,3,1
1,NC,OH,2015,245.2660489,0,1
4,NC,OK,1996,233.2984674,9,1
3,NC,OK,1996,228.7385271,6,1
2,NC,OK,1996,231.0718884,3,1
1,NC,OK,1996,255.1382548,0,1
4,NC,OK,1997,270.8265265,9,1
3,NC,OK,1997,264.9263641,6,1
2,NC,OK,1997,248.7988499,3,1
1,NC,OK,1997,250.3430525,0,1
4,NC,OK,1998,238.1689754,9,1
3,NC,OK,1998,250.0536524,6,1
2,NC,OK,1998,271.1961404,3,1
1,NC,OK,1998,303.9691563,0,1
4,NC,OK,1999,236.2465444,9,1
3,NC,OK,1999,252.8679747,6,1
2,NC,OK,1999,249.3347312,3,1
1,NC,OK,1999,288.8354668,0,1
4,NC,OK,2000,208.7961377,9,1
3,NC,OK,2000,241.9466531,6,1
2,NC,OK,2000,244.4628728,3,1
1,NC,OK,2000,286.7445398,0,1
4,NC,OK,2001,214.1766134,9,1
3,NC,OK,2001,197.2721507,6,1
2,NC,OK,2001,210.2493451,3,1
1,NC,OK,2001,234.1859663,0,1
4,NC,OK,2002,199.8532976,9,1
3,NC,OK,2002,205.2922875,6,1
2,NC,OK,2002,205.2682835,3,1
1,NC,OK,2002,202.6092372,0,1
4,NC,OK,2003,205.409002,9,1
3,NC,OK,2003,212.7741694,6,1
2,NC,OK,2003,208.7289611,3,1
1,NC,OK,2003,210.9996404,0,1
4,NC,OK,2004,206.8055353,9,1
3,NC,OK,2004,217.68652,6,1
2,NC,OK,2004,221.996606,3,1
1,NC,OK,2004,232.6088044,0,1
4,NC,OK,2005,218.0075534,9,1
3,NC,OK,2005,225.3060767,6,1
2,NC,OK,2005,216.6960447,3,1
1,NC,OK,2005,226.0196607,0,1
4,NC,OK,2006,230.1399564,9,1
3,NC,OK,2006,257.5411435,6,1
2,NC,OK,2006,250.2921802,3,1
1,NC,OK,2006,232.2412128,0,1
4,NC,OK,2007,229.9457546,9,1
3,NC,OK,2007,241.9622441,6,1
2,NC,OK,2007,247.3671148,3,1
1,NC,OK,2007,237.6289397,0,1
4,NC,OK,2008,226.8399674,9,1
3,NC,OK,2008,283.3635566,6,1
2,NC,OK,2008,250.466545,3,1
1,NC,OK,2008,246.6978233,0,1
4,NC,OK,2009,263.6169238,9,1
3,NC,OK,2009,236.1809451,6,1
2,NC,OK,2009,241.5994345,3,1
1,NC,OK,2009,231.3713768,0,1
4,NC,OK,2010,249.0290029,9,1
3,NC,OK,2010,266.6956206,6,1
2,NC,OK,2010,275.6514847,3,1
1,NC,OK,2010,260.4799751,0,1
4,NC,OK,2011,284.606261,9,1
3,NC,OK,2011,298.0911777,6,1
2,NC,OK,2011,312.3419127,3,1
1,NC,OK,2011,299.9371829,0,1
4,NC,OK,2012,293.0176998,9,1
3,NC,OK,2012,309.386485,6,1
2,NC,OK,2012,322.4002243,3,1
1,NC,OK,2012,317.708823,0,1
4,NC,OK,2013,274.8195278,9,1
3,NC,OK,2013,300.2047171,6,1
2,NC,OK,2013,278.4851298,3,1
1,NC,OK,2013,298.8801258,0,1
4,NC,OK,2014,264.9707157,9,1
3,NC,OK,2014,271.8340889,6,1
2,NC,OK,2014,280.5905987,3,1
1,NC,OK,2014,290.9606312,0,1
4,NC,OK,2015,262.4183744,9,1
3,NC,OK,2015,270.716919,6,1
2,NC,OK,2015,267.5931904,3,1
1,NC,OK,2015,262.5035242,0,1
4,NC,OR,1996,423.2130083,9,1
3,NC,OR,1996,343.3506521,6,1
2,NC,OR,1996,324.286086,3,1
1,NC,OR,1996,390.9662509,0,1
4,NC,OR,1997,419.0312562,9,1
3,NC,OR,1997,351.6634142,6,1
2,NC,OR,1997,340.3704004,3,1
1,NC,OR,1997,427.0880077,0,1
4,NC,OR,1998,373.5271316,9,1
3,NC,OR,1998,376.5862578,6,1
2,NC,OR,1998,399.853388,3,1
1,NC,OR,1998,470.3184367,0,1
4,NC,OR,1999,400.4292707,9,1
3,NC,OR,1999,375.5104717,6,1
2,NC,OR,1999,387.6803113,3,1
1,NC,OR,1999,439.0842162,0,1
4,NC,OR,2000,349.5428643,9,1
3,NC,OR,2000,322.9662187,6,1
2,NC,OR,2000,367.495293,3,1
1,NC,OR,2000,433.0601002,0,1
4,NC,OR,2001,289.4166311,9,1
3,NC,OR,2001,302.5894291,6,1
2,NC,OR,2001,304.8314303,3,1
1,NC,OR,2001,374.5047265,0,1
4,NC,OR,2002,298.2913325,9,1
3,NC,OR,2002,280.8134846,6,1
2,NC,OR,2002,297.1127736,3,1
1,NC,OR,2002,316.9086801,0,1
4,NC,OR,2003,285.2360225,9,1
3,NC,OR,2003,294.1401024,6,1
2,NC,OR,2003,296.7412189,3,1
1,NC,OR,2003,338.2898857,0,1
4,NC,OR,2004,294.9828247,9,1
3,NC,OR,2004,304.1407779,6,1
2,NC,OR,2004,291.3097307,3,1
1,NC,OR,2004,370.7349088,0,1
4,NC,OR,2005,277.9139867,9,1
3,NC,OR,2005,288.9249573,6,1
2,NC,OR,2005,297.2968083,3,1
1,NC,OR,2005,268.6900954,0,1
4,NC,OR,2006,265.939245,9,1
3,NC,OR,2006,330.9594173,6,1
2,NC,OR,2006,313.5597355,3,1
1,NC,OR,2006,327.4597149,0,1
4,NC,OR,2007,284.9460716,9,1
3,NC,OR,2007,333.5665828,6,1
2,NC,OR,2007,311.4116261,3,1
1,NC,OR,2007,266.888748,0,1
4,NC,OR,2008,272.2798263,9,1
3,NC,OR,2008,305.9083655,6,1
2,NC,OR,2008,290.7436514,3,1
1,NC,OR,2008,268.2411774,0,1
4,NC,OR,2009,264.3863985,9,1
3,NC,OR,2009,255.4174297,6,1
2,NC,OR,2009,240.8578946,3,1
1,NC,OR,2009,222.1148141,0,1
4,NC,OR,2010,280.3321012,9,1
3,NC,OR,2010,290.868666,6,1
2,NC,OR,2010,270.1535309,3,1
1,NC,OR,2010,247.0423707,0,1
4,NC,OR,2011,292.9637594,9,1
3,NC,OR,2011,302.1867529,6,1
2,NC,OR,2011,282.2221376,3,1
1,NC,OR,2011,265.4414772,0,1
4,NC,OR,2012,335.3952127,9,1
3,NC,OR,2012,325.783042,6,1
2,NC,OR,2012,338.1860636,3,1
1,NC,OR,2012,304.5083431,0,1
4,NC,OR,2013,298.4472545,9,1
3,NC,OR,2013,338.7059279,6,1
2,NC,OR,2013,334.0589481,3,1
1,NC,OR,2013,323.680922,0,1
4,NC,OR,2014,379.0953382,9,1
3,NC,OR,2014,365.9841764,6,1
2,NC,OR,2014,342.1294211,3,1
1,NC,OR,2014,308.2081383,0,1
4,NC,OR,2015,357.4393535,9,1
3,NC,OR,2015,375.7577285,6,1
2,NC,OR,2015,366.7682679,3,1
1,NC,OR,2015,380.2248655,0,1
4,NC,PA,1996,220.2467332,9,1
3,NC,PA,1996,220.9409262,6,1
2,NC,PA,1996,200.7183043,3,1
1,NC,PA,1996,224.9100047,0,1
4,NC,PA,1997,219.3452086,9,1
3,NC,PA,1997,226.3617908,6,1
2,NC,PA,1997,230.8406352,3,1
1,NC,PA,1997,257.2598589,0,1
4,NC,PA,1998,213.1713958,9,1
3,NC,PA,1998,225.8653237,6,1
2,NC,PA,1998,236.264094,3,1
1,NC,PA,1998,257.516405,0,1
4,NC,PA,1999,217.3813312,9,1
3,NC,PA,1999,222.0469238,6,1
2,NC,PA,1999,239.4342655,3,1
1,NC,PA,1999,248.8580378,0,1
4,NC,PA,2000,232.6476487,9,1
3,NC,PA,2000,238.4965806,6,1
2,NC,PA,2000,236.8780438,3,1
1,NC,PA,2000,252.0901169,0,1
4,NC,PA,2001,207.9051489,9,1
3,NC,PA,2001,209.8629813,6,1
2,NC,PA,2001,217.329175,3,1
1,NC,PA,2001,251.5078633,0,1
4,NC,PA,2002,204.078686,9,1
3,NC,PA,2002,229.2644453,6,1
2,NC,PA,2002,236.3775993,3,1
1,NC,PA,2002,257.7835492,0,1
4,NC,PA,2003,235.5531471,9,1
3,NC,PA,2003,251.5588863,6,1
2,NC,PA,2003,239.060763,3,1
1,NC,PA,2003,242.3994489,0,1
4,NC,PA,2004,185.2168167,9,1
3,NC,PA,2004,208.4188435,6,1
2,NC,PA,2004,242.2747892,3,1
1,NC,PA,2004,252.2867321,0,1
4,NC,PA,2005,209.4343938,9,1
3,NC,PA,2005,221.2118404,6,1
2,NC,PA,2005,203.606754,3,1
1,NC,PA,2005,184.3118136,0,1
4,NC,PA,2006,193.2493986,9,1
3,NC,PA,2006,225.0526869,6,1
2,NC,PA,2006,218.749266,3,1
1,NC,PA,2006,229.7258014,0,1
4,NC,PA,2007,200.4836607,9,1
3,NC,PA,2007,216.4598305,6,1
2,NC,PA,2007,212.3842205,3,1
1,NC,PA,2007,203.9683998,0,1
4,NC,PA,2008,198.3572847,9,1
3,NC,PA,2008,217.4435782,6,1
2,NC,PA,2008,234.2869968,3,1
1,NC,PA,2008,219.7779261,0,1
4,NC,PA,2009,194.1648761,9,1
3,NC,PA,2009,190.6007885,6,1
2,NC,PA,2009,185.6963766,3,1
1,NC,PA,2009,193.5496819,0,1
4,NC,PA,2010,186.8826888,9,1
3,NC,PA,2010,194.984989,6,1
2,NC,PA,2010,201.1449024,3,1
1,NC,PA,2010,205.0104807,0,1
4,NC,PA,2011,212.1157178,9,1
3,NC,PA,2011,214.9057104,6,1
2,NC,PA,2011,213.8787122,3,1
1,NC,PA,2011,217.6726544,0,1
4,NC,PA,2012,208.2359536,9,1
3,NC,PA,2012,210.6062077,6,1
2,NC,PA,2012,232.5603105,3,1
1,NC,PA,2012,216.2046811,0,1
4,NC,PA,2013,223.154504,9,1
3,NC,PA,2013,230.5361485,6,1
2,NC,PA,2013,228.5467191,3,1
1,NC,PA,2013,201.1347859,0,1
4,NC,PA,2014,221.5310399,9,1
3,NC,PA,2014,226.255848,6,1
2,NC,PA,2014,232.8710571,3,1
1,NC,PA,2014,222.0804399,0,1
4,NC,PA,2015,241.4376583,9,1
3,NC,PA,2015,235.4345165,6,1
2,NC,PA,2015,234.9914099,3,1
1,NC,PA,2015,227.4054789,0,1
4,NC,SC,1996,183.2683333,9,1
3,NC,SC,1996,200.5149701,6,1
2,NC,SC,1996,191.215625,3,1
1,NC,SC,1996,176.4721154,0,1
4,NC,SC,1997,161.9757059,9,1
3,NC,SC,1997,177.3094388,6,1
2,NC,SC,1997,179.6248364,3,1
1,NC,SC,1997,190.1150442,0,1
4,NC,SC,1998,159.7655172,9,1
3,NC,SC,1998,173.5234568,6,1
2,NC,SC,1998,183.8563288,3,1
1,NC,SC,1998,163.4525696,0,1
4,NC,SC,1999,184.0113475,9,1
3,NC,SC,1999,198.5900483,6,1
2,NC,SC,1999,170.8260146,3,1
1,NC,SC,1999,200.6611729,0,1
4,NC,SC,2000,208.484,9,1
3,NC,SC,2000,207.0132479,6,1
2,NC,SC,2000,219.2519093,3,1
1,NC,SC,2000,204.8787736,0,1
3,NC,SC,2001,215.6581967,6,1
2,NC,SC,2001,207.8727273,3,1
3,NC,SC,2002,207.71875,6,1
2,NC,SC,2002,216.9982478,3,1
3,NC,SC,2003,228.1268817,6,1
4,NC,SC,2005,199.5363636,9,1
3,NC,SC,2005,224.9867257,6,1
2,NC,SC,2005,239.7159292,3,1
4,NC,SC,2006,186.94375,9,1
3,NC,SC,2006,200.4130178,6,1
2,NC,SC,2006,197.8190909,3,1
1,NC,SC,2006,173.8767241,0,1
3,NC,SC,2007,212.4638298,6,1
2,NC,SC,2007,250.0377049,3,1
1,NC,SC,2007,216.4059701,0,1
3,NC,SC,2008,145.7536842,6,1
2,NC,SC,2008,199.4939394,3,1
1,NC,SC,2008,212.7706349,0,1
3,NC,SC,2010,167.8804124,6,1
4,NC,SC,2011,178.779798,9,1
3,NC,SC,2011,212.7357724,6,1
2,NC,SC,2011,245.8055172,3,1
4,NC,SC,2012,193.1243056,9,1
3,NC,SC,2012,199.7509677,6,1
2,NC,SC,2012,178.4786127,3,1
1,NC,SC,2012,194.6581967,0,1
4,NC,SC,2013,195.362963,9,1
3,NC,SC,2013,223.9474684,6,1
2,NC,SC,2013,227.391,3,1
1,NC,SC,2013,233.9188525,0,1
4,NC,SC,2014,225.9330357,9,1
3,NC,SC,2014,205.3563758,6,1
2,NC,SC,2014,188.9770186,3,1
1,NC,SC,2014,201.5565574,0,1
4,NC,SC,2015,283.705,9,1
3,NC,SC,2015,262.6610687,6,1
2,NC,SC,2015,251.0072,3,1
1,NC,SC,2015,288.7586207,0,1
4,NC,SD,1996,193.9699582,9,1
3,NC,SD,1996,220.5761954,6,1
2,NC,SD,1996,185.4179245,3,1
4,NC,SD,1997,220.4736031,9,1
3,NC,SD,1997,224.8897196,6,1
2,NC,SD,1997,201.8019428,3,1
4,NC,SD,1998,232.1443775,9,1
3,NC,SD,1998,272.8053191,6,1
2,NC,SD,1998,241.9541096,3,1
4,NC,SD,1999,181.6190327,9,1
3,NC,SD,1999,241.558359,6,1
2,NC,SD,1999,204.2014828,3,1
1,NC,SD,1999,233.957,0,1
4,NC,SD,2000,190.5168029,9,1
3,NC,SD,2000,215.2338419,6,1
2,NC,SD,2000,184.6844304,3,1
1,NC,SD,2000,181.6216,0,1
4,NC,SD,2001,204.1348102,9,1
3,NC,SD,2001,148.2878788,6,1
2,NC,SD,2001,195.5362676,3,1
1,NC,SD,2001,159.318797,0,1
4,NC,SD,2002,215.3470634,9,1
3,NC,SD,2002,227.7711189,6,1
2,NC,SD,2002,198.946339,3,1
4,NC,SD,2003,239.7283071,9,1
3,NC,SD,2003,219.5268451,6,1
2,NC,SD,2003,202.8874111,3,1
4,NC,SD,2004,236.6335839,9,1
3,NC,SD,2004,238.8375884,6,1
2,NC,SD,2004,230.9211922,3,1
1,NC,SD,2004,322.7930693,0,1
4,NC,SD,2005,244.2851483,9,1
3,NC,SD,2005,244.2528604,6,1
2,NC,SD,2005,247.7012581,3,1
4,NC,SD,2006,231.752189,9,1
3,NC,SD,2006,250.359236,6,1
2,NC,SD,2006,241.1096091,3,1
1,NC,SD,2006,278.2554455,0,1
4,NC,SD,2007,238.1267794,9,1
3,NC,SD,2007,254.9891697,6,1
2,NC,SD,2007,263.2943353,3,1
1,NC,SD,2007,247.3459848,0,1
4,NC,SD,2008,290.4809639,9,1
3,NC,SD,2008,367.1162007,6,1
2,NC,SD,2008,329.0977432,3,1
4,NC,SD,2009,330.3271868,9,1
3,NC,SD,2009,309.7665284,6,1
4,NC,SD,2010,260.3877396,9,1
3,NC,SD,2010,280.8311957,6,1
4,NC,SD,2011,318.6212692,9,1
3,NC,SD,2011,303.4418355,6,1
2,NC,SD,2011,329.1273126,3,1
4,NC,SD,2012,271.9166375,9,1
3,NC,SD,2012,300.5967724,6,1
2,NC,SD,2012,304.9068885,3,1
1,NC,SD,2012,333.0813599,0,1
4,NC,SD,2013,263.4298714,9,1
3,NC,SD,2013,299.7341265,6,1
2,NC,SD,2013,297.479847,3,1
1,NC,SD,2013,269.965937,0,1
4,NC,SD,2014,262.7049913,9,1
3,NC,SD,2014,316.1992403,6,1
2,NC,SD,2014,311.2050564,3,1
1,NC,SD,2014,261.2349987,0,1
4,NC,SD,2015,309.6686942,9,1
3,NC,SD,2015,321.9438276,6,1
2,NC,SD,2015,317.5084989,3,1
1,NC,SD,2015,286.8435043,0,1
4,NC,TN,1996,221.8876526,9,1
3,NC,TN,1996,204.5867844,6,1
2,NC,TN,1996,198.8885137,3,1
1,NC,TN,1996,217.5421726,0,1
4,NC,TN,1997,215.042484,9,1
3,NC,TN,1997,219.2723909,6,1
2,NC,TN,1997,227.1289462,3,1
1,NC,TN,1997,231.1552379,0,1
4,NC,TN,1998,210.2960642,9,1
3,NC,TN,1998,208.3316745,6,1
2,NC,TN,1998,211.8948015,3,1
1,NC,TN,1998,246.6620232,0,1
4,NC,TN,1999,219.0696301,9,1
3,NC,TN,1999,230.5928047,6,1
2,NC,TN,1999,219.6585758,3,1
1,NC,TN,1999,222.466533,0,1
4,NC,TN,2000,238.8596995,9,1
3,NC,TN,2000,228.4155217,6,1
2,NC,TN,2000,229.6068818,3,1
1,NC,TN,2000,225.2237334,0,1
4,NC,TN,2001,230.7684238,9,1
3,NC,TN,2001,236.4529077,6,1
2,NC,TN,2001,220.1614564,3,1
1,NC,TN,2001,242.4715758,0,1
4,NC,TN,2002,191.4242658,9,1
3,NC,TN,2002,225.0932733,6,1
2,NC,TN,2002,230.8125286,3,1
1,NC,TN,2002,233.0152574,0,1
4,NC,TN,2003,230.6170742,9,1
3,NC,TN,2003,255.093177,6,1
2,NC,TN,2003,241.9996015,3,1
1,NC,TN,2003,223.035022,0,1
4,NC,TN,2004,207.8263779,9,1
3,NC,TN,2004,214.7878196,6,1
2,NC,TN,2004,228.7789324,3,1
1,NC,TN,2004,238.150405,0,1
4,NC,TN,2005,247.3695671,9,1
3,NC,TN,2005,236.2364448,6,1
2,NC,TN,2005,223.3138043,3,1
1,NC,TN,2005,193.1304575,0,1
4,NC,TN,2006,210.96346,9,1
3,NC,TN,2006,241.0306676,6,1
2,NC,TN,2006,244.3771078,3,1
1,NC,TN,2006,238.3433655,0,1
4,NC,TN,2007,219.9663008,9,1
3,NC,TN,2007,225.079653,6,1
2,NC,TN,2007,230.6164066,3,1
1,NC,TN,2007,223.7750682,0,1
4,NC,TN,2008,215.2856672,9,1
3,NC,TN,2008,234.302988,6,1
2,NC,TN,2008,245.0819643,3,1
1,NC,TN,2008,223.8019599,0,1
4,NC,TN,2009,218.8870443,9,1
3,NC,TN,2009,210.5919587,6,1
2,NC,TN,2009,201.9127804,3,1
1,NC,TN,2009,205.0607395,0,1
4,NC,TN,2010,214.7486894,9,1
3,NC,TN,2010,228.4579591,6,1
2,NC,TN,2010,238.6598834,3,1
1,NC,TN,2010,243.6945548,0,1
4,NC,TN,2011,219.6568233,9,1
3,NC,TN,2011,218.1006735,6,1
2,NC,TN,2011,228.800679,3,1
1,NC,TN,2011,221.9323014,0,1
4,NC,TN,2012,219.2137167,9,1
3,NC,TN,2012,227.7530452,6,1
2,NC,TN,2012,222.1570252,3,1
1,NC,TN,2012,221.5987286,0,1
4,NC,TN,2013,215.0525711,9,1
3,NC,TN,2013,239.6773462,6,1
2,NC,TN,2013,229.9869965,3,1
1,NC,TN,2013,219.0811774,0,1
4,NC,TN,2014,247.8454347,9,1
3,NC,TN,2014,240.5278274,6,1
2,NC,TN,2014,250.7603283,3,1
1,NC,TN,2014,228.6102646,0,1
4,NC,TN,2015,253.6443743,9,1
3,NC,TN,2015,250.9590256,6,1
2,NC,TN,2015,253.6671029,3,1
1,NC,TN,2015,255.1808709,0,1
4,NC,TX,1996,250.1114043,9,1
3,NC,TX,1996,241.3378715,6,1
2,NC,TX,1996,233.8869759,3,1
1,NC,TX,1996,250.8384424,0,1
4,NC,TX,1997,240.3800633,9,1
3,NC,TX,1997,252.5770775,6,1
2,NC,TX,1997,254.789708,3,1
1,NC,TX,1997,268.9753301,0,1
4,NC,TX,1998,235.3502227,9,1
3,NC,TX,1998,250.0137016,6,1
2,NC,TX,1998,244.5135081,3,1
1,NC,TX,1998,278.1708117,0,1
4,NC,TX,1999,245.313188,9,1
3,NC,TX,1999,256.821278,6,1
2,NC,TX,1999,262.1634156,3,1
1,NC,TX,1999,285.4050204,0,1
4,NC,TX,2000,258.8809188,9,1
3,NC,TX,2000,272.4781761,6,1
2,NC,TX,2000,273.3499522,3,1
1,NC,TX,2000,289.2123493,0,1
4,NC,TX,2001,225.5463006,9,1
3,NC,TX,2001,242.0215784,6,1
2,NC,TX,2001,243.979747,3,1
1,NC,TX,2001,279.4575651,0,1
4,NC,TX,2002,222.5083442,9,1
3,NC,TX,2002,243.9301039,6,1
2,NC,TX,2002,238.1198206,3,1
1,NC,TX,2002,253.8785052,0,1
4,NC,TX,2003,232.9595817,9,1
3,NC,TX,2003,245.5175025,6,1
2,NC,TX,2003,254.2806334,3,1
1,NC,TX,2003,248.376771,0,1
4,NC,TX,2004,231.0396075,9,1
3,NC,TX,2004,240.3540419,6,1
2,NC,TX,2004,241.0519231,3,1
1,NC,TX,2004,273.8412505,0,1
4,NC,TX,2005,243.6302479,9,1
3,NC,TX,2005,253.0126911,6,1
2,NC,TX,2005,241.1212905,3,1
1,NC,TX,2005,237.0401417,0,1
4,NC,TX,2006,245.9047581,9,1
3,NC,TX,2006,276.9872164,6,1
2,NC,TX,2006,276.8771411,3,1
1,NC,TX,2006,258.9516067,0,1
4,NC,TX,2007,251.3277668,9,1
3,NC,TX,2007,264.9717512,6,1
2,NC,TX,2007,268.3529502,3,1
1,NC,TX,2007,252.2255765,0,1
4,NC,TX,2008,241.9704201,9,1
3,NC,TX,2008,265.6549363,6,1
2,NC,TX,2008,266.7995764,3,1
1,NC,TX,2008,268.9759955,0,1
4,NC,TX,2009,213.6590134,9,1
3,NC,TX,2009,211.0970952,6,1
2,NC,TX,2009,209.0872567,3,1
1,NC,TX,2009,220.83025,0,1
4,NC,TX,2010,230.1210295,9,1
3,NC,TX,2010,239.0608959,6,1
2,NC,TX,2010,240.013828,3,1
1,NC,TX,2010,234.0288121,0,1
4,NC,TX,2011,273.1782198,9,1
3,NC,TX,2011,258.2589558,6,1
2,NC,TX,2011,250.6249343,3,1
1,NC,TX,2011,257.1575126,0,1
4,NC,TX,2012,288.46614,9,1
3,NC,TX,2012,295.9448511,6,1
2,NC,TX,2012,298.0456013,3,1
1,NC,TX,2012,285.3893681,0,1
4,NC,TX,2013,278.70242,9,1
3,NC,TX,2013,277.945265,6,1
2,NC,TX,2013,278.3375459,3,1
1,NC,TX,2013,287.442109,0,1
4,NC,TX,2014,291.8362042,9,1
3,NC,TX,2014,296.4472924,6,1
2,NC,TX,2014,297.2511517,3,1
1,NC,TX,2014,287.4869192,0,1
4,NC,TX,2015,297.2213498,9,1
3,NC,TX,2015,306.8773647,6,1
2,NC,TX,2015,298.7763521,3,1
1,NC,TX,2015,293.4067859,0,1
4,NC,UT,1996,249.4678687,9,1
3,NC,UT,1996,246.9464757,6,1
2,NC,UT,1996,260.9590216,3,1
1,NC,UT,1996,252.1855431,0,1
4,NC,UT,1997,347.9964328,9,1
3,NC,UT,1997,278.509142,6,1
2,NC,UT,1997,287.6400701,3,1
1,NC,UT,1997,254.0370582,0,1
4,NC,UT,1998,309.9176099,9,1
3,NC,UT,1998,307.0047296,6,1
2,NC,UT,1998,297.2023869,3,1
1,NC,UT,1998,334.2585131,0,1
4,NC,UT,1999,307.9804285,9,1
3,NC,UT,1999,317.1482297,6,1
2,NC,UT,1999,313.4439616,3,1
1,NC,UT,1999,323.5431905,0,1
4,NC,UT,2000,317.1157915,9,1
3,NC,UT,2000,317.2834648,6,1
2,NC,UT,2000,301.2175898,3,1
1,NC,UT,2000,292.9416857,0,1
4,NC,UT,2001,249.1421263,9,1
3,NC,UT,2001,253.8170256,6,1
2,NC,UT,2001,249.3993432,3,1
1,NC,UT,2001,276.2787146,0,1
4,NC,UT,2002,250.682318,9,1
3,NC,UT,2002,234.6174619,6,1
2,NC,UT,2002,246.8777446,3,1
1,NC,UT,2002,261.6320889,0,1
4,NC,UT,2003,251.5520355,9,1
3,NC,UT,2003,265.3231655,6,1
2,NC,UT,2003,263.5166099,3,1
1,NC,UT,2003,260.6085319,0,1
4,NC,UT,2004,234.2064536,9,1
3,NC,UT,2004,246.5493948,6,1
2,NC,UT,2004,246.1768613,3,1
1,NC,UT,2004,255.6121987,0,1
4,NC,UT,2005,252.1543915,9,1
3,NC,UT,2005,245.9690683,6,1
2,NC,UT,2005,221.4890333,3,1
1,NC,UT,2005,203.8156631,0,1
4,NC,UT,2006,260.0341733,9,1
3,NC,UT,2006,291.8370841,6,1
2,NC,UT,2006,281.4833747,3,1
1,NC,UT,2006,261.3073165,0,1
4,NC,UT,2007,270.1073175,9,1
3,NC,UT,2007,305.0587245,6,1
2,NC,UT,2007,281.7864834,3,1
1,NC,UT,2007,255.9818399,0,1
4,NC,UT,2008,271.3350953,9,1
3,NC,UT,2008,287.233944,6,1
2,NC,UT,2008,262.1293158,3,1
1,NC,UT,2008,272.7553309,0,1
4,NC,UT,2009,244.8169046,9,1
3,NC,UT,2009,256.4824628,6,1
2,NC,UT,2009,268.7388731,3,1
1,NC,UT,2009,228.0335775,0,1
4,NC,UT,2010,252.5285247,9,1
3,NC,UT,2010,256.8509932,6,1
2,NC,UT,2010,275.6502458,3,1
